userid|query|service_class|query_cpu_time|query_blocks_read|query_execution_time|query_cpu_usage_percent|query_temp_blocks_to_disk|segment_execution_time|cpu_skew|io_skew|scan_row_count|join_row_count|nested_loop_join_row_count|return_row_count|spectrum_scan_row_count|spectrum_scan_size_mb|query_queue_time|service_class_name|xid|elapsed|starttime|endtime|aborted|source_query|concurrency_scaling_status_txt|from_sp_call|substring
100|614136|6|1095|194232|73|47.64||73|1.23|1.01|17548796926|||||||Default queue                                                   |5090654|72398791|2024-12-18 09:18:44.337624|2024-12-18 09:19:56.736415|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|827168|6|1076|194943|73|47.22||72|1.52|1.02|17620153704|||||||Default queue                                                   |5468789|72352721|2024-12-19 07:22:36.790397|2024-12-19 07:23:49.143118|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|617314|6|1092|193497|73|47.63||73|1.45|1.01|17485449437|||||||Default queue                                                   |5146895|72337374|2024-12-18 12:32:06.435612|2024-12-18 12:33:18.772986|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|618207|6|1101|195510|73|48.01||73|1.45|1.00|17673476089|||||||Default queue                                                   |5163530|72314683|2024-12-18 13:28:10.119835|2024-12-18 13:29:22.434518|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|612963|6|||1||||||||||||73|Default queue                                                   |5067325|72311778|2024-12-18 07:57:31.010084|2024-12-18 07:58:43.321862|0||0 - Ran on the main cluster||select * from svl_query_metrics_summary order by query_execu
100|613915|6|1080|194776|73|47.43||73|1.45|1.01|17601397266|||||||Default queue                                                   |5086504|72273290|2024-12-18 09:04:22.160776|2024-12-18 09:05:34.434066|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|829664|6|1072|195949|73|47.01||73|1.60|1.01|17706475364|||||||Default queue                                                   |5512811|72266915|2024-12-19 09:53:02.701031|2024-12-19 09:54:14.967946|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|826842|6|1073|196083|73|47.22||72|1.88|1.01|17717641453|||||||Default queue                                                   |5462497|72244149|2024-12-19 07:00:44.801153|2024-12-19 07:01:57.045302|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|827028|6|1069|195419|73|47.12||72|1.68|1.01|17656959942|||||||Default queue                                                   |5466188|72231732|2024-12-19 07:13:39.357301|2024-12-19 07:14:51.589033|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|615415|6|1098|195200|73|48.03||72|1.52|1.01|17645450101|||||||Default queue                                                   |5112587|72208370|2024-12-18 10:33:51.452223|2024-12-18 10:35:03.660593|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|834392|6|1083|196179|73|47.41||73|1.60|1.01|17726984742|||||||Default queue                                                   |5598220|72206423|2024-12-19 14:46:09.791616|2024-12-19 14:47:21.998039|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|832485|6|1073|196043|73|47.13||73|1.60|1.01|17714021860|||||||Default queue                                                   |5562621|72202317|2024-12-19 12:44:24.035229|2024-12-19 12:45:36.237546|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|617055|6|1094|194348|73|47.79||73|1.45|1.01|17559806520|||||||Default queue                                                   |5142152|72193842|2024-12-18 12:15:11.26978|2024-12-18 12:16:23.463622|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|619229|6|1098|195126|73|48.07||72|1.28|1.01|17635480364|||||||Default queue                                                   |5182315|72159715|2024-12-18 14:33:01.991427|2024-12-18 14:34:14.151142|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|826082|6|1071|195906|73|47.20||73|2.00|1.02|17701508273|||||||Default queue                                                   |5448119|72122542|2024-12-19 06:11:00.652418|2024-12-19 06:12:12.77496|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|824052|6|1072|196039|73|47.22||73|1.45|1.01|17713902857|||||||Default queue                                                   |5412325|72119980|2024-12-19 04:07:46.257809|2024-12-19 04:08:58.377789|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|826567|6|1067|194691|73|47.03||72|1.45|1.02|17592991170|||||||Default queue                                                   |5457398|72060311|2024-12-19 06:43:26.140886|2024-12-19 06:44:38.201197|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|830788|6|1016|84213|73|46.55|5848|72|4.09|4.06|18000048306|148488856||||||Default queue                                                   |5533480|72048594|2024-12-19 11:03:49.006145|2024-12-19 11:05:01.054739|0||0 - Ran on the main cluster||select /* TPC-H Q4 */ o_orderpriority, count(*) as order_cou
100|614426|6|1088|193409|73|47.69||72|1.39|1.01|17478587008|||||||Default queue                                                   |5095836|72037674|2024-12-18 09:36:27.042533|2024-12-18 09:37:39.080207|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|616375|6|1097|195258|72|48.15||72|1.68|1.01|17646543020|||||||Default queue                                                   |5131182|71915226|2024-12-18 11:38:04.926551|2024-12-18 11:39:16.841777|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|828418|6|1073|196449|72|47.41||72|1.68|1.01|17751540841|||||||Default queue                                                   |5490806|71898638|2024-12-19 08:37:49.29615|2024-12-19 08:39:01.194788|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|825555|6|1072|196105|72|47.38||72|1.52|1.01|17720984539|||||||Default queue                                                   |5440437|71780950|2024-12-19 05:45:21.572933|2024-12-19 05:46:33.353883|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|823780|6|1072|194556|72|47.41||72|1.45|1.01|17581520871|||||||Default queue                                                   |5407162|71776240|2024-12-19 03:50:07.638638|2024-12-19 03:51:19.414878|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|824261|6|1077|195364|72|47.48||72|1.68|1.02|17653392634|||||||Default queue                                                   |5416086|71755689|2024-12-19 04:20:44.834174|2024-12-19 04:21:56.589863|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|831179|6|1071|196362|72|47.46||72|1.60|1.01|17744081092|||||||Default queue                                                   |5540772|71733147|2024-12-19 11:29:13.297643|2024-12-19 11:30:25.03079|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|832695|6|1079|195948|72|47.60||72|1.60|1.01|17706305278|||||||Default queue                                                   |5566414|71730053|2024-12-19 12:57:18.97319|2024-12-19 12:58:30.703243|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|832220|6|1075|194774|72|47.40||72|1.68|1.01|17598550696|||||||Default queue                                                   |5557647|71729868|2024-12-19 12:26:53.811046|2024-12-19 12:28:05.540914|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|617517|6|1089|193222|72|47.92||72|1.52|1.01|17459244995|||||||Default queue                                                   |5150541|71715536|2024-12-18 12:44:21.368575|2024-12-18 12:45:33.084111|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|833980|6|1082|196345|72|47.64||72|2.53|1.01|17743131884|||||||Default queue                                                   |5590830|71712620|2024-12-19 14:20:36.013123|2024-12-19 14:21:47.725743|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|614673|6|1086|192928|72|47.87||72|1.45|1.01|17432798856|||||||Default queue                                                   |5099544|71705494|2024-12-18 09:48:48.295677|2024-12-18 09:50:00.001171|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|829876|6|1068|195805|72|47.33||72|1.60|1.01|17692935061|||||||Default queue                                                   |5516599|71659286|2024-12-19 10:05:44.4812|2024-12-19 10:06:56.140486|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|828588|6|1018|245241|72|62.58||35|3.13|2.82|17748924928|877975663||||||Default queue                                                   |5493981|71645952|2024-12-19 08:49:26.415779|2024-12-19 08:50:38.061731|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299b99bcd6f6(l_orderkey, l_suppke
100|834511|6|1078|195219|72|47.71||72|1.33|1.01|17647461301|||||||Default queue                                                   |5600657|71604072|2024-12-19 14:54:26.362575|2024-12-19 14:55:37.966647|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|825217|6|1064|193738|72|47.28||72|1.78|1.02|17505923290|||||||Default queue                                                   |5434260|71560723|2024-12-19 05:23:43.043162|2024-12-19 05:24:54.603885|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|829337|6|1066|194714|72|47.38||71|1.45|1.01|17611209695|||||||Default queue                                                   |5507696|71521284|2024-12-19 09:35:32.960907|2024-12-19 09:36:44.482191|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|830590|6|1061|194109|72|47.10||72|2.29|1.02|17537980589|||||||Default queue                                                   |5529707|71496710|2024-12-19 10:51:03.52489|2024-12-19 10:52:15.0216|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|833183|6|1067|195139|72|47.37||72|1.52|1.01|17634444011|||||||Default queue                                                   |5575886|71470138|2024-12-19 13:29:00.534916|2024-12-19 13:30:12.005054|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|616507|6|1032|247310|72|62.70||35|2.32|2.23|17775248896|877745768||||||Default queue                                                   |5133318|71411207|2024-12-18 11:45:43.334474|2024-12-18 11:46:54.745681|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_62989f24ab5f9(l_orderkey, l_suppke
100|824753|6|1065|194895|72|47.23||72|1.28|1.01|17612427986|||||||Default queue                                                   |5425448|71405582|2024-12-19 04:53:11.477108|2024-12-19 04:54:22.88269|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|827564|6|1065|194943|72|47.35||72|1.60|1.01|17618086610|||||||Default queue                                                   |5475519|71219400|2024-12-19 07:45:29.172326|2024-12-19 07:46:40.391726|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|830391|6|1064|194899|72|47.46||71|2.00|1.01|17613655875|||||||Default queue                                                   |5525817|71216228|2024-12-19 10:37:29.286619|2024-12-19 10:38:40.502847|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|833644|6|1065|193259|72|47.42||72|1.52|1.02|17463352266|||||||Default queue                                                   |5584552|71215764|2024-12-19 13:59:01.419217|2024-12-19 14:00:12.634981|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|833385|6|1061|194124|72|47.35||71|1.52|1.01|17540997116|||||||Default queue                                                   |5579734|71203578|2024-12-19 13:42:26.135069|2024-12-19 13:43:37.338647|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|828047|6|1058|193678|72|47.19||72|1.68|1.01|17501823045|||||||Default queue                                                   |5484414|71198180|2024-12-19 08:16:04.303176|2024-12-19 08:17:15.501356|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|827774|6|1061|194201|72|47.21||72|1.60|1.02|17546228762|||||||Default queue                                                   |5479455|71130072|2024-12-19 07:59:06.140408|2024-12-19 08:00:17.27048|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|831753|6|1067|195460|72|47.61||71|1.45|1.01|17668714934|||||||Default queue                                                   |5550430|71117369|2024-12-19 12:02:15.993105|2024-12-19 12:03:27.110474|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|830841|6|1061|193964|72|47.35||71|1.68|1.01|17526964117|||||||Default queue                                                   |5534546|71099005|2024-12-19 11:07:38.266813|2024-12-19 11:08:49.365818|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|824960|6|1061|194455|72|47.32||71|2.13|1.01|17568549512|||||||Default queue                                                   |5429410|71092334|2024-12-19 05:06:54.941521|2024-12-19 05:08:06.033855|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|613994|6|1025|246894|72|63.36||36|2.15|1.92|17782281216|877361102||||||Default queue                                                   |5087895|71091223|2024-12-18 09:09:37.594107|2024-12-18 09:10:48.68533|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_62987c40d7f2d(l_orderkey, l_suppke
100|828934|6|1068|195679|72|47.64||71|1.52|1.01|17690281515|||||||Default queue                                                   |5500561|71089709|2024-12-19 09:11:16.261868|2024-12-19 09:12:27.351577|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|616875|6|1023|245882|72|62.86||35|2.34|2.02|17649773312|877361102||||||Default queue                                                   |5139260|71078374|2024-12-18 12:06:24.197367|2024-12-18 12:07:35.275741|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6298a3c354081(l_orderkey, l_suppke
100|826203|6|1066|195439|72|47.69||71|1.78|1.01|17668997640|||||||Default queue                                                   |5450432|71046066|2024-12-19 06:18:58.091849|2024-12-19 06:20:09.137915|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|619446|6|1020|245698|72|63.49||35|1.45|1.52|17660569600|877664890||||||Default queue                                                   |5186239|71031088|2024-12-18 14:46:55.788723|2024-12-18 14:48:06.819811|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6298c7a56d9ca(l_orderkey, l_suppke
100|831370|6|1017|246711|71|63.07||35|1.67|1.67|17755138560|877975663||||||Default queue                                                   |5543975|70963017|2024-12-19 11:40:46.796348|2024-12-19 11:41:57.759365|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299dfe81a603(l_orderkey, l_suppke
100|824399|6|1074|195384|71|47.96||71|2.00|1.01|17660074632|||||||Default queue                                                   |5418809|70873164|2024-12-19 04:29:59.803155|2024-12-19 04:31:10.676319|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|827308|6|1016|246487|71|62.67||35|3.15|3.04|17787529216|877745768||||||Default queue                                                   |5471048|70857550|2024-12-19 07:30:23.453778|2024-12-19 07:31:34.311328|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299a7f071f4d(l_orderkey, l_suppke
100|830034|6|1064|195116|71|47.72||71|1.60|1.01|17635965237|||||||Default queue                                                   |5519209|70851492|2024-12-19 10:14:44.301455|2024-12-19 10:15:55.152947|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|832835|6|1072|195010|71|47.91||71|1.52|1.01|17623127076|||||||Default queue                                                   |5569127|70845008|2024-12-19 13:06:13.504393|2024-12-19 13:07:24.349401|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|613671|6|1021|245792|71|63.00||35|1.92|1.86|17783713920|877745768||||||Default queue                                                   |5081699|70843806|2024-12-18 08:48:14.355908|2024-12-18 08:49:25.199714|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_629877789c371(l_orderkey, l_suppke
100|832292|6|1014|245818|71|63.21||35|1.93|1.76|17703435264|877030208||||||Default queue                                                   |5558832|70732782|2024-12-19 12:31:35.092777|2024-12-19 12:32:45.825559|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299eb434cebf(l_orderkey, l_suppke
100|830156|6|1019|246614|71|62.91||35|1.41|1.47|17730011648|877745768||||||Default queue                                                   |5521263|70699158|2024-12-19 10:22:19.419005|2024-12-19 10:23:30.118163|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299ce5ecc631(l_orderkey, l_suppke
100|617865|6|1021|244896|71|62.98||35|2.63|2.43|17697419200|877975663||||||Default queue                                                   |5156570|70694361|2024-12-18 13:05:59.995424|2024-12-18 13:07:10.689785|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6298b115d86d1(l_orderkey, l_suppke
100|832948|6|1018|245984|71|62.78||35|2.28|2.19|17808059392|877745768||||||Default queue                                                   |5571202|70690996|2024-12-19 13:13:45.623829|2024-12-19 13:14:56.314825|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299f4b07570e(l_orderkey, l_suppke
100|831028|6|1056|192857|71|47.55||71|1.60|1.01|17425923114|||||||Default queue                                                   |5538035|70605471|2024-12-19 11:19:44.765386|2024-12-19 11:20:55.370857|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|615061|6|1025|247048|71|62.96||35|1.60|1.64|17829744128|877975663||||||Default queue                                                   |5105962|70601067|2024-12-18 10:11:05.39277|2024-12-18 10:12:15.993837|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_629889fd422c4(l_orderkey, l_suppke
100|832756|6|1018|246312|71|63.44||35|2.20|2.01|17775487040|877206240||||||Default queue                                                   |5567390|70591079|2024-12-19 13:01:12.977529|2024-12-19 13:02:23.568608|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299f1e259eb8(l_orderkey, l_suppke
100|825831|6|1010|245469|71|63.02||35|1.97|2.04|17704420800|877975663||||||Default queue                                                   |5443833|70546970|2024-12-19 05:56:59.158717|2024-12-19 05:58:09.705687|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_629993100b496(l_orderkey, l_suppke
100|833843|6|1064|192841|71|47.76||71|1.78|1.01|17426844930|||||||Default queue                                                   |5588092|70538722|2024-12-19 14:11:04.270201|2024-12-19 14:12:14.808923|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|828268|6|1059|193464|71|47.60||71|1.78|1.01|17483050340|||||||Default queue                                                   |5488107|70533878|2024-12-19 08:28:17.059882|2024-12-19 08:29:27.59376|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|823854|6|1012|244623|71|63.27||35|2.86|2.71|17738098496|877030208||||||Default queue                                                   |5408403|70517095|2024-12-19 03:54:48.537969|2024-12-19 03:55:59.055064|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_629977c15c4f7(l_orderkey, l_suppke
100|825414|6|1056|193128|71|47.48||71|1.45|1.01|17452564488|||||||Default queue                                                   |5437710|70471357|2024-12-19 05:35:51.371046|2024-12-19 05:37:01.842403|0||0 - Ran on the main cluster||select /* TPC-H Q1 */ l_returnflag, l_linestatus, sum(l_quan
100|828117|6|1007|244315|71|63.07||35|3.88|3.84|17740192256|878358235||||||Default queue                                                   |5485554|70469865|2024-12-19 08:20:26.549629|2024-12-19 08:21:37.019494|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299b320928e5(l_orderkey, l_suppke
100|829933|6|1014|244467|71|63.52||34|3.28|3.10|17581507712|877206240||||||Default queue                                                   |5517581|70457033|2024-12-19 10:09:45.292763|2024-12-19 10:10:55.749796|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299cb8f298a9(l_orderkey, l_suppke
100|619359|6|1015|244226|71|62.87||35|1.97|1.61|17699344640|877745768||||||Default queue                                                   |5184588|70415192|2024-12-18 14:41:15.429244|2024-12-18 14:42:25.844436|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6298c6606a393(l_orderkey, l_suppke
100|615849|6|1023|246808|71|63.42||34|2.24|2.13|17756020224|877030208||||||Default queue                                                   |5120946|70406870|2024-12-18 11:02:58.963485|2024-12-18 11:04:09.370355|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_629895972b25f(l_orderkey, l_suppke
100|617406|6|1024|246992|71|63.51||34|1.67|1.72|17820507648|878358235||||||Default queue                                                   |5148032|70362193|2024-12-18 12:36:31.43458|2024-12-18 12:37:41.796773|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6298aa7ef723c(l_orderkey, l_suppke
100|824518|6|1010|244678|71|63.08||35|3.91|3.23|17734524416|877745768||||||Default queue                                                   |5420868|70325408|2024-12-19 04:37:50.280629|2024-12-19 04:39:00.606037|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299815efde2c(l_orderkey, l_suppke
100|618660|6|1008|244488|71|63.08||35|1.78|1.70|17653895634|877030208||||||Default queue                                                   |5171961|70313471|2024-12-18 13:57:57.22985|2024-12-18 13:59:07.543321|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6298bcb346f1c(l_orderkey, l_suppke
100|824326|6|1011|245011|71|63.35||35|3.07|2.88|17656434176|877206240||||||Default queue                                                   |5417135|70291029|2024-12-19 04:24:49.208352|2024-12-19 04:25:59.499381|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_62997e757d70f(l_orderkey, l_suppke
100|827626|6|1007|245118|71|63.02||35|4.04|4.06|17692162560|877361102||||||Default queue                                                   |5476752|70243581|2024-12-19 07:50:24.53948|2024-12-19 07:51:34.783061|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299ac6a03a7c(l_orderkey, l_suppke
100|833028|6|1011|245715|71|63.72||35|1.95|1.73|17673438720|877664890||||||Default queue                                                   |5572932|70240827|2024-12-19 13:19:24.401208|2024-12-19 13:20:34.642035|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299f5f3b7f27(l_orderkey, l_suppke
100|616600|6|1013|245494|71|63.57||34|2.80|2.70|17736278080|877664890||||||Default queue                                                   |5134918|70202085|2024-12-18 11:51:27.431041|2024-12-18 11:52:37.633126|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6298a06ce70b0(l_orderkey, l_suppke
100|829424|6|1007|245927|71|63.47||35|1.56|1.44|17724322304|877030208||||||Default queue                                                   |5508928|70197134|2024-12-19 09:40:11.495218|2024-12-19 09:41:21.692352|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299c4f436997(l_orderkey, l_suppke
100|617977|6|1019|246056|71|63.66||35|3.92|3.82|17775083965|878613532||||||Default queue                                                   |5158977|70187827|2024-12-18 13:13:23.878704|2024-12-18 13:14:34.066531|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6298b2bcd0736(l_orderkey, l_suppke
100|834193|6|1013|245076|71|62.95||35|2.66|2.80|17730766848|877975663||||||Default queue                                                   |5594161|70161927|2024-12-19 14:32:29.126391|2024-12-19 14:33:39.288318|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_629a06482f19e(l_orderkey, l_suppke
100|619155|6|1008|244470|71|63.32||35|3.76|3.58|17721049600|877206240||||||Default queue                                                   |5180663|70087818|2024-12-18 14:27:51.356572|2024-12-18 14:29:01.44439|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6298c36191af9(l_orderkey, l_suppke
100|616300|6|1014|245253|71|63.43||35|2.81|2.40|17663865344|877206240||||||Default queue                                                   |5129617|70024459|2024-12-18 11:33:08.64831|2024-12-18 11:34:18.672769|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_62989c546823e(l_orderkey, l_suppke
100|826259|6|1013|246157|71|63.71||34|1.54|1.33|17691362816|878517245||||||Default queue                                                   |5451464|70013030|2024-12-19 06:23:06.200574|2024-12-19 06:24:16.213604|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_629998e5eee2b(l_orderkey, l_suppke
100|834304|6|1013|244441|70|63.59||35|2.60|2.67|17605759488|878613532||||||Default queue                                                   |5596258|69967354|2024-12-19 14:39:52.367257|2024-12-19 14:41:02.334611|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_629a07ee699d6(l_orderkey, l_suppke
100|830909|6|1006|244657|70|63.32||35|2.58|2.31|17676460544|878358235||||||Default queue                                                   |5535618|69953888|2024-12-19 11:11:58.878345|2024-12-19 11:13:08.832233|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299d977b0563(l_orderkey, l_suppke
100|618511|6|1026|247313|70|64.22||34|1.48|1.38|17728121216|876903909||||||Default queue                                                   |5169071|69948009|2024-12-18 13:47:49.200765|2024-12-18 13:48:59.148774|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6298ba6f364ad(l_orderkey, l_suppke
100|614521|6|1009|244688|70|63.15||35|2.38|2.49|17722029824|878358235||||||Default queue                                                   |5097083|69943045|2024-12-18 09:40:57.730415|2024-12-18 09:42:07.67346|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_629883418d115(l_orderkey, l_suppke
100|827391|6|1003|245679|70|63.74||35|4.04|4.03|17731753472|877664890||||||Default queue                                                   |5472644|69914367|2024-12-19 07:36:01.044308|2024-12-19 07:37:10.958675|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299a932c3987(l_orderkey, l_suppke
100|824601|6|1017|247606|70|63.95||35|1.44|1.50|17758096722|877664890||||||Default queue                                                   |5422495|69879055|2024-12-19 04:43:28.584957|2024-12-19 04:44:38.464012|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_629982a1ac5d7(l_orderkey, l_suppke
100|618267|6|1015|245672|70|63.65||34|3.19|2.95|17753957120|878517245||||||Default queue                                                   |5164574|69844974|2024-12-18 13:32:21.520668|2024-12-18 13:33:31.365642|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6298b6fa0353d(l_orderkey, l_suppke
100|825956|6|1018|247666|70|64.02||35|3.18|3.17|17846915584|878613532||||||Default queue                                                   |5446031|69821637|2024-12-19 06:04:28.465624|2024-12-19 06:05:38.287261|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_629994bc270b2(l_orderkey, l_suppke
100|833260|6|1013|246777|70|63.16||35|2.38|2.40|17767062016|877361102||||||Default queue                                                   |5577128|69801057|2024-12-19 13:33:56.344294|2024-12-19 13:35:06.145351|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299f9333d3a4(l_orderkey, l_suppke
100|830458|6|1008|245466|70|63.29||35|4.02|4.02|17790034666|877361102||||||Default queue                                                   |5527037|69716085|2024-12-19 10:42:24.017343|2024-12-19 10:43:33.733428|0||0 - Ran on the main cluster||CREATE TEMP TABLE volt_tt_6299d2dbda9ad(l_orderkey, l_suppke
